xa1,xb1,y,Oct,Mar,May,Dec,Sep,Feb,Nov,Jul,Jun,Apr,Aug,Jan,Wed,Sun,Fri,Tue,Thu,Sat,Mon
1.178004,1.9974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3504299,1.717073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.6423326,0.8211413,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4209421,1.859622,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.6465209,1.627712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1564885,1.1416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.3869603,2.405811,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.6652522,0.8087536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.6305058,0.9332609,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5830249,0.948899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.05690859,1.894504,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3039306,0.901612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.04340079,1.197304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.131408,2.320851,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.2148091,1.569133,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.6164689,1.929626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6306889,4.328639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7449744,3.039981,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.9446352,1.988335,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.8283103,2.121484,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2748038,1.965101,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.6750259,2.308464,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3848158,1.608501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8072562,2.246643,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2118125,5.078668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-1.074309,2.370093,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.9781876,1.036509,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.02927733,1.345993,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3241847,1.935386,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2082365,2.514331,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5884998,2.413096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4740339,1.770761,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3173189,2.226787,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.22673,3.246327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8692408,1.470024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3387516,0.9114125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.9557382,1.943638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.2349841,1.537841,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.847113,1.525079,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.3414796,2.172453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1585795,1.343235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.09817694,0.653436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.9734636,2.346038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4971678,2.316843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.5014841,1.419342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.482096,2.574069,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.113459,1.806059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.03654518,3.905263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5379237,5.065581,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.436308,1.300555,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0321825,2.066483,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.2766318,1.582971,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7195505,2.335565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2355558,4.723322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.515005,7.116281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.471831,7.87299,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.56918,7.659702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-2.174275,7.02052,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.04044863,5.171994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.561166,3.118007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1914752,2.786704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.8470312,2.500816,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.1328744,2.243846,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.2194621,0.8858793,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.08783363,1.44881,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.6769336,-0.1646316,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1155485,-0.09096868,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1771493,-0.236694,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.03218955,1.397097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.474942,-0.08423218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.01046645,0.3187722,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5540995,0.734215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.2652906,1.051317,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2044187,1.134893,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.2217341,0.8327479,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1220478,0.9781813,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.1351048,0.721149,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5966072,0.6962352,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.2281034,0.3723421,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3577067,0.0005385784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.04984931,0.3102913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.01779921,0.809769,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5052891,1.096673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.3304403,1.384068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2969619,0.3050882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4475021,0.350972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3085941,1.135132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3797298,2.617233,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.08668848,0.4578337,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.1923274,0.6833103,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.4693352,0.2218097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1813232,1.233187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.109825,2.257473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.08367691,2.160525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.5867175,0.2367654,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4351971,0.8812188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03602998,1.306424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.4567594,0.2421644,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2656724,0.7592137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.1306844,0.2517032,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.01104039,0.5023444,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3451129,1.252444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.3237606,0.7834739,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.02585659,1.230575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.743524,0.2937817,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3589055,-0.3065461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1383459,0.2954096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.1642718,0.1063068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1215796,0.05354257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0181869,0.3481669,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3793108,0.5385716,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.2566918,-0.3261746,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08961898,-0.1106451,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3094309,0.6768547,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.004710737,-0.02215667,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2029198,0.193936,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.2484588,0.3872307,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.1693989,0.6888862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.343217,-0.3903412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2960235,-0.3999663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.1396974,1.089335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1578395,1.145693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2937076,0.5397172,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2126267,-0.06738272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.1108895,-0.2331408,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.04187174,-0.3864057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.08859178,-0.2535257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1185135,-0.003580605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2286993,0.04532613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.298337,-1.062481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.02534826,-0.1008131,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1810832,0.1759697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.4669184,-0.2608199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.2023992,0.9245141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.3661557,0.3660729,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1321064,0.2456725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.03525625,0.257164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.00719812,0.2452203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.2409059,-0.3001947,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.09121946,0.06376242,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1059674,0.376005,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.07556117,-0.3135389,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1154619,-0.308333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.004717353,-0.5827068,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.03745355,0.1446757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1513913,-0.1473807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.03572124,-0.1021889,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2411946,-0.1849041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2350683,-0.459467,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.07198883,0.1692415,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1122306,0.2170245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.330473,0.07277502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1057251,-0.1884697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.1065769,0.1466284,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.529495,1.19414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1317271,1.521212,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.4536081,4.458721,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.6111093,2.963909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.374489,1.256334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.1927425,1.128178,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2420307,2.165099,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.6108802,0.1440714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.03831442,0.4292214,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3031933,1.00716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2535459,1.834996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.2415204,0.4547792,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5873933,0.7808785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.08147112,1.579612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.5494084,-0.02338859,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2175605,-0.02199908,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.3683496,1.605181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.01329219,1.155066,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.196311,1.230878,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.6633299,-0.1821142,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.07969344,-0.4588079,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1099681,-0.1796325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2215458,-0.3249975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.09581608,-0.5700752,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.09036885,-0.07649124,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.209973,0.2660642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.02242598,0.0430884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.0661455,-0.6059488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1622238,-0.4227877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2194341,-0.1186354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.104628,0.03555164,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08427769,-0.3421512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.05438082,0.327534,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5466311,0.08162866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2618224,2.087615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.5759019,-0.2739215,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.09251174,-0.02755436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1395638,0.3324384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0279299,-0.4052969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2004634,0.1119634,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.08568037,0.4447156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.03470622,0.1187534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3190958,-0.3958992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.06680979,-0.3509993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2527127,-0.195187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.04502704,-0.4845877,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3124027,-0.4522783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1285965,-0.2862681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.03245576,0.1746104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.05606752,-0.2846607,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.05593861,-0.1276727,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.1840596,-0.08061043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.008729748,-0.06258386,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
